"subj","phase","block","trial","stim","resp","rt","pstimL","pstimR","outcome","date"
9,1,4,25,"CY",0,0.937821096391,"pear","banana","No Stomach Ache","2016_Oct_19_1620"
9,1,4,26,"AX",1,1.06327613996,"orange","apple","Stomach Ache","2016_Oct_19_1620"
9,1,4,27,"BY",1,1.18789643806,"pear","strawberry","Stomach Ache","2016_Oct_19_1620"
9,1,4,28,"AX",1,0.875465540157,"apple","orange","Stomach Ache","2016_Oct_19_1620"
9,1,4,29,"BY",1,1.21731220011,"strawberry","pear","Stomach Ache","2016_Oct_19_1620"
9,1,4,30,"A",1,0.937971313251,"apple","","Stomach Ache","2016_Oct_19_1620"
9,1,4,31,"A",1,0.75023037917,"","apple","Stomach Ache","2016_Oct_19_1620"
9,1,4,32,"CY",0,0.937917508883,"banana","pear","No Stomach Ache","2016_Oct_19_1620"
10,1,1,1,"CY",1,3.95404259634,"pear","strawberry","No Stomach Ache","2016_Oct_19_1633"
10,1,1,2,"AX",1,1.78382333228,"banana","orange","Stomach Ache","2016_Oct_19_1633"
10,1,1,3,"CY",0,0.813239131006,"strawberry","pear","No Stomach Ache","2016_Oct_19_1633"
10,1,1,4,"BY",1,0.595868501929,"apple","pear","Stomach Ache","2016_Oct_19_1633"
10,1,1,5,"A",0,1.9066293622,"orange","","Stomach Ache","2016_Oct_19_1633"
10,1,1,6,"BY",1,1.90673075098,"pear","apple","Stomach Ache","2016_Oct_19_1633"
10,1,1,7,"A",1,0.969166313938,"","orange","Stomach Ache","2016_Oct_19_1633"
10,1,1,8,"AX",1,2.54825062427,"orange","banana","Stomach Ache","2016_Oct_19_1633"
10,1,2,9,"BY",0,0.844198775419,"apple","pear","Stomach Ache","2016_Oct_19_1633"
10,1,2,10,"A",0,0.813011161808,"orange","","Stomach Ache","2016_Oct_19_1633"
10,1,2,11,"AX",1,1.50301165011,"banana","orange","Stomach Ache","2016_Oct_19_1633"
10,1,2,12,"A",1,0.625376048032,"","orange","Stomach Ache","2016_Oct_19_1633"
10,1,2,13,"CY",0,7.15712767548,"strawberry","pear","No Stomach Ache","2016_Oct_19_1633"
10,1,2,14,"AX",1,0.595578020089,"orange","banana","Stomach Ache","2016_Oct_19_1633"
10,1,2,15,"BY",0,0.750347007648,"pear","apple","Stomach Ache","2016_Oct_19_1633"
10,1,2,16,"CY",0,2.81326960982,"pear","strawberry","No Stomach Ache","2016_Oct_19_1633"
10,1,3,17,"A",1,0.597033539496,"","orange","Stomach Ache","2016_Oct_19_1633"
10,1,3,18,"CY",1,2.19101857435,"strawberry","pear","No Stomach Ache","2016_Oct_19_1633"
10,1,3,19,"AX",1,0.750477631227,"banana","orange","Stomach Ache","2016_Oct_19_1633"
10,1,3,20,"BY",1,4.56317125336,"pear","apple","Stomach Ache","2016_Oct_19_1633"
10,1,3,21,"A",1,0.656642657821,"orange","","Stomach Ache","2016_Oct_19_1633"
10,1,3,22,"CY",1,0.46918948408,"pear","strawberry","No Stomach Ache","2016_Oct_19_1633"
10,1,3,23,"BY",0,0.937953508634,"apple","pear","Stomach Ache","2016_Oct_19_1633"
10,1,3,24,"AX",1,2.59592977056,"orange","banana","Stomach Ache","2016_Oct_19_1633"
10,1,4,25,"A",1,0.809639208426,"orange","","Stomach Ache","2016_Oct_19_1633"
10,1,4,26,"A",1,0.656661318382,"","orange","Stomach Ache","2016_Oct_19_1633"
10,1,4,27,"AX",1,0.81293403171,"banana","orange","Stomach Ache","2016_Oct_19_1633"
10,1,4,28,"BY",1,1.21893344633,"apple","pear","Stomach Ache","2016_Oct_19_1633"
10,1,4,29,"BY",1,0.753024479141,"pear","apple","Stomach Ache","2016_Oct_19_1633"
10,1,4,30,"CY",1,1.37558838911,"strawberry","pear","No Stomach Ache","2016_Oct_19_1633"
10,1,4,31,"AX",1,0.906683788751,"orange","banana","Stomach Ache","2016_Oct_19_1633"
10,1,4,32,"CY",0,1.03203946573,"pear","strawberry","No Stomach Ache","2016_Oct_19_1633"
11,1,1,1,"AX",0,12.6442739844,"pear","apple","Stomach Ache","2016_Oct_25_1421"
11,1,1,2,"BY",0,10.0954959505,"orange","strawberry","Stomach Ache","2016_Oct_25_1421"
11,1,1,3,"A",0,11.7511245273,"pear","","Stomach Ache","2016_Oct_25_1421"
11,1,1,4,"BY",1,13.7199888908,"strawberry","orange","Stomach Ache","2016_Oct_25_1421"
11,1,1,5,"A",1,10.4853028487,"","pear","Stomach Ache","2016_Oct_25_1421"
11,1,1,6,"CY",1,5.43839692767,"orange","banana","No Stomach Ache","2016_Oct_25_1421"
11,1,1,7,"AX",1,6.71951553656,"apple","pear","Stomach Ache","2016_Oct_25_1421"
11,1,1,8,"CY",0,4.06415256066,"banana","orange","No Stomach Ache","2016_Oct_25_1421"
11,1,2,9,"A",1,5.75029786793,"pear","","Stomach Ache","2016_Oct_25_1421"
11,1,2,10,"AX",1,4.19031172642,"apple","pear","Stomach Ache","2016_Oct_25_1421"
11,1,2,11,"BY",1,5.5007027227,"strawberry","orange","Stomach Ache","2016_Oct_25_1421"
11,1,2,12,"CY",0,5.46960471815,"orange","banana","No Stomach Ache","2016_Oct_25_1421"
11,1,2,13,"AX",1,4.06315826799,"pear","apple","Stomach Ache","2016_Oct_25_1421"
11,1,2,14,"CY",0,8.75092828122,"banana","orange","No Stomach Ache","2016_Oct_25_1421"
11,1,2,15,"BY",1,7.59351685096,"orange","strawberry","Stomach Ache","2016_Oct_25_1421"
11,1,2,16,"A",1,2.8442736112,"","pear","Stomach Ache","2016_Oct_25_1421"
11,1,3,17,"CY",0,2.25182289584,"orange","banana","No Stomach Ache","2016_Oct_25_1421"
11,1,3,18,"BY",1,2.73525627528,"orange","strawberry","Stomach Ache","2016_Oct_25_1421"
11,1,3,19,"AX",1,4.06300929503,"apple","pear","Stomach Ache","2016_Oct_25_1421"
11,1,3,20,"A",1,2.18652240455,"","pear","Stomach Ache","2016_Oct_25_1421"
11,1,3,21,"A",1,3.43812230765,"pear","","Stomach Ache","2016_Oct_25_1421"
11,1,3,22,"CY",0,2.45991464076,"banana","orange","No Stomach Ache","2016_Oct_25_1421"
11,1,3,23,"BY",1,2.82887995744,"strawberry","orange","Stomach Ache","2016_Oct_25_1421"
11,1,3,24,"AX",1,3.75051308551,"pear","apple","Stomach Ache","2016_Oct_25_1421"
11,1,4,25,"CY",0,5.10998892505,"banana","orange","No Stomach Ache","2016_Oct_25_1421"
11,1,4,26,"A",1,2.06300929503,"pear","","Stomach Ache","2016_Oct_25_1421"
11,1,4,27,"AX",1,4.93815200892,"apple","pear","Stomach Ache","2016_Oct_25_1421"
11,1,4,28,"BY",1,4.9229222564,"orange","strawberry","Stomach Ache","2016_Oct_25_1421"
11,1,4,29,"BY",1,5.03180243773,"strawberry","orange","Stomach Ache","2016_Oct_25_1421"
11,1,4,30,"AX",1,5.28538159595,"pear","apple","Stomach Ache","2016_Oct_25_1421"
11,1,4,31,"A",1,2.15727116563,"","pear","Stomach Ache","2016_Oct_25_1421"
11,1,4,32,"CY",0,4.32880422694,"orange","banana","No Stomach Ache","2016_Oct_25_1421"
12,1,1,1,"AX",1,10.7623472677,"pear","banana","Stomach Ache","2016_Oct_25_1428"
12,1,1,2,"A",1,5.52938018821,"banana","","Stomach Ache","2016_Oct_25_1428"
12,1,1,3,"CY",0,2.56421064353,"orange","apple","No Stomach Ache","2016_Oct_25_1428"
12,1,1,4,"BY",0,1.40689542994,"strawberry","apple","Stomach Ache","2016_Oct_25_1428"
12,1,1,5,"AX",0,2.27838021843,"banana","pear","Stomach Ache","2016_Oct_25_1428"
12,1,1,6,"BY",1,1.30991585052,"apple","strawberry","Stomach Ache","2016_Oct_25_1428"
12,1,1,7,"A",0,1.34416098788,"","banana","Stomach Ache","2016_Oct_25_1428"
12,1,1,8,"CY",0,1.34412366687,"apple","orange","No Stomach Ache","2016_Oct_25_1428"
12,1,2,9,"A",0,0.937925828854,"","banana","Stomach Ache","2016_Oct_25_1428"
12,1,2,10,"CY",0,1.34437558381,"orange","apple","No Stomach Ache","2016_Oct_25_1428"
12,1,2,11,"AX",1,1.15658558777,"banana","pear","Stomach Ache","2016_Oct_25_1428"
12,1,2,12,"AX",1,0.875357776298,"pear","banana","Stomach Ache","2016_Oct_25_1428"
12,1,2,13,"BY",1,1.28164611792,"apple","strawberry","Stomach Ache","2016_Oct_25_1428"
12,1,2,14,"A",1,1.12568285782,"banana","","Stomach Ache","2016_Oct_25_1428"
12,1,2,15,"BY",1,1.81291941425,"strawberry","apple","Stomach Ache","2016_Oct_25_1428"
12,1,2,16,"CY",0,1.18792279647,"apple","orange","No Stomach Ache","2016_Oct_25_1428"
12,1,3,17,"CY",0,2.00050943182,"apple","orange","No Stomach Ache","2016_Oct_25_1428"
12,1,3,18,"BY",1,0.967474117177,"strawberry","apple","Stomach Ache","2016_Oct_25_1428"
12,1,3,19,"AX",1,1.21972278575,"pear","banana","Stomach Ache","2016_Oct_25_1428"
12,1,3,20,"BY",1,1.72051912278,"apple","strawberry","Stomach Ache","2016_Oct_25_1428"
12,1,3,21,"AX",1,1.40669296344,"banana","pear","Stomach Ache","2016_Oct_25_1428"
12,1,3,22,"A",1,1.37279366737,"","banana","Stomach Ache","2016_Oct_25_1428"
12,1,3,23,"A",1,0.594161065645,"banana","","Stomach Ache","2016_Oct_25_1428"
12,1,3,24,"CY",0,0.719079153729,"orange","apple","No Stomach Ache","2016_Oct_25_1428"
12,1,4,25,"BY",1,0.969244376989,"apple","strawberry","Stomach Ache","2016_Oct_25_1428"
12,1,4,26,"A",1,2.31076272647,"","banana","Stomach Ache","2016_Oct_25_1428"
12,1,4,27,"BY",1,0.969495671801,"strawberry","apple","Stomach Ache","2016_Oct_25_1428"
12,1,4,28,"AX",1,0.531544184778,"banana","pear","Stomach Ache","2016_Oct_25_1428"
12,1,4,29,"CY",0,1.09408066992,"apple","orange","No Stomach Ache","2016_Oct_25_1428"
12,1,4,30,"A",1,0.940124036395,"banana","","Stomach Ache","2016_Oct_25_1428"
12,1,4,31,"CY",0,1.21903296909,"orange","apple","No Stomach Ache","2016_Oct_25_1428"
12,1,4,32,"AX",1,0.812841973151,"pear","banana","Stomach Ache","2016_Oct_25_1428"
13,1,1,1,"A",0,7.37576892844,"","banana","Stomach Ache","2016_Oct_25_1447"
13,1,1,2,"BY",0,4.62559764076,"orange","apple","Stomach Ache","2016_Oct_25_1447"
13,1,1,3,"CY",0,1.96944750345,"strawberry","apple","No Stomach Ache","2016_Oct_25_1447"
13,1,1,4,"AX",1,1.87545900897,"pear","banana","Stomach Ache","2016_Oct_25_1447"
13,1,1,5,"A",1,1.25126277038,"banana","","Stomach Ache","2016_Oct_25_1447"
13,1,1,6,"BY",1,1.56297834986,"apple","orange","Stomach Ache","2016_Oct_25_1447"
13,1,1,7,"CY",0,1.21926066547,"apple","strawberry","No Stomach Ache","2016_Oct_25_1447"
13,1,1,8,"AX",1,1.00044691854,"banana","pear","Stomach Ache","2016_Oct_25_1447"
13,1,2,9,"AX",1,0.937865570537,"banana","pear","Stomach Ache","2016_Oct_25_1447"
13,1,2,10,"A",1,0.906359212357,"banana","","Stomach Ache","2016_Oct_25_1447"
13,1,2,11,"CY",0,2.75086607959,"strawberry","apple","No Stomach Ache","2016_Oct_25_1447"
13,1,2,12,"CY",0,0.910366239958,"apple","strawberry","No Stomach Ache","2016_Oct_25_1447"
13,1,2,13,"AX",1,0.90637320769,"pear","banana","Stomach Ache","2016_Oct_25_1447"
13,1,2,14,"BY",1,1.37565354456,"orange","apple","Stomach Ache","2016_Oct_25_1447"
13,1,2,15,"A",1,0.687898770557,"","banana","Stomach Ache","2016_Oct_25_1447"
13,1,2,16,"BY",1,0.719239672413,"apple","orange","Stomach Ache","2016_Oct_25_1447"
13,1,3,17,"AX",1,0.625482567819,"pear","banana","Stomach Ache","2016_Oct_25_1447"
13,1,3,18,"A",1,1.68792458426,"banana","","Stomach Ache","2016_Oct_25_1447"
13,1,3,19,"BY",1,0.844967781217,"orange","apple","Stomach Ache","2016_Oct_25_1447"
13,1,3,20,"AX",1,1.06508620677,"banana","pear","Stomach Ache","2016_Oct_25_1447"
13,1,3,21,"A",1,0.658095803577,"","banana","Stomach Ache","2016_Oct_25_1447"
13,1,3,22,"CY",0,0.844283874379,"strawberry","apple","No Stomach Ache","2016_Oct_25_1447"
13,1,3,23,"CY",0,0.719199552317,"apple","strawberry","No Stomach Ache","2016_Oct_25_1447"
13,1,3,24,"BY",1,0.750495669083,"apple","orange","Stomach Ache","2016_Oct_25_1447"
13,1,4,25,"BY",1,0.906607085839,"orange","apple","Stomach Ache","2016_Oct_25_1447"
13,1,4,26,"AX",1,0.625592353637,"banana","pear","Stomach Ache","2016_Oct_25_1447"
13,1,4,27,"BY",1,0.925242687343,"apple","orange","Stomach Ache","2016_Oct_25_1447"
13,1,4,28,"CY",0,0.656697200495,"strawberry","apple","No Stomach Ache","2016_Oct_25_1447"
13,1,4,29,"CY",0,0.816493440303,"apple","strawberry","No Stomach Ache","2016_Oct_25_1447"
13,1,4,30,"AX",1,0.812919336022,"pear","banana","Stomach Ache","2016_Oct_25_1447"
13,1,4,31,"A",1,0.564354249393,"","banana","Stomach Ache","2016_Oct_25_1447"
13,1,4,32,"A",1,0.934384768596,"banana","","Stomach Ache","2016_Oct_25_1447"
14,1,1,1,"A",0,5.69206745026,"","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,1,2,"CY",1,5.92503701779,"pear","apple","No Stomach Ache","2016_Oct_25_1456"
14,1,1,3,"CY",0,7.09448622493,"apple","pear","No Stomach Ache","2016_Oct_25_1456"
14,1,1,4,"AX",0,4.84437947138,"orange","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,1,5,"AX",1,2.4104026719,"strawberry","orange","Stomach Ache","2016_Oct_25_1456"
14,1,1,6,"A",1,2.40784027346,"strawberry","","Stomach Ache","2016_Oct_25_1456"
14,1,1,7,"BY",0,4.06305695779,"apple","banana","Stomach Ache","2016_Oct_25_1456"
14,1,1,8,"BY",1,1.87788782979,"banana","apple","Stomach Ache","2016_Oct_25_1456"
14,1,2,9,"CY",1,2.81305750203,"apple","pear","No Stomach Ache","2016_Oct_25_1456"
14,1,2,10,"AX",1,6.31397202227,"strawberry","orange","Stomach Ache","2016_Oct_25_1456"
14,1,2,11,"CY",0,6.00367052143,"pear","apple","No Stomach Ache","2016_Oct_25_1456"
14,1,2,12,"A",0,2.28180597618,"","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,2,13,"AX",1,4.17248589348,"orange","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,2,14,"A",1,2.71926016069,"strawberry","","Stomach Ache","2016_Oct_25_1456"
14,1,2,15,"BY",1,2.12758405239,"apple","banana","Stomach Ache","2016_Oct_25_1456"
14,1,2,16,"BY",1,1.37536850618,"banana","apple","Stomach Ache","2016_Oct_25_1456"
14,1,3,17,"CY",1,2.62550760468,"pear","apple","No Stomach Ache","2016_Oct_25_1456"
14,1,3,18,"AX",1,2.21920526784,"orange","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,3,19,"BY",1,2.81297726196,"banana","apple","Stomach Ache","2016_Oct_25_1456"
14,1,3,20,"A",0,1.71882941399,"strawberry","","Stomach Ache","2016_Oct_25_1456"
14,1,3,21,"BY",1,1.75323907495,"apple","banana","Stomach Ache","2016_Oct_25_1456"
14,1,3,22,"CY",0,2.62551662384,"apple","pear","No Stomach Ache","2016_Oct_25_1456"
14,1,3,23,"A",1,1.90687630291,"","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,3,24,"AX",0,2.03275043098,"strawberry","orange","Stomach Ache","2016_Oct_25_1456"
14,1,4,25,"A",0,2.37555200106,"","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,4,26,"BY",1,3.2193169198,"apple","banana","Stomach Ache","2016_Oct_25_1456"
14,1,4,27,"A",1,3.62553310732,"strawberry","","Stomach Ache","2016_Oct_25_1456"
14,1,4,28,"AX",0,1.87736968987,"strawberry","orange","Stomach Ache","2016_Oct_25_1456"
14,1,4,29,"CY",1,3.31307756214,"pear","apple","No Stomach Ache","2016_Oct_25_1456"
14,1,4,30,"CY",1,6.31319014705,"apple","pear","No Stomach Ache","2016_Oct_25_1456"
14,1,4,31,"AX",1,2.92092486436,"orange","strawberry","Stomach Ache","2016_Oct_25_1456"
14,1,4,32,"BY",1,1.34422070149,"banana","apple","Stomach Ache","2016_Oct_25_1456"
15,1,1,1,"CY",1,13.5635098625,"orange","apple","No Stomach Ache","2016_Oct_25_1535"
15,1,1,2,"CY",0,6.71973821823,"apple","orange","No Stomach Ache","2016_Oct_25_1535"
15,1,1,3,"A",0,3.68839451752,"pear","","Stomach Ache","2016_Oct_25_1535"
15,1,1,4,"A",1,1.75073670037,"","pear","Stomach Ache","2016_Oct_25_1535"
15,1,1,5,"AX",1,1.84451588639,"banana","pear","Stomach Ache","2016_Oct_25_1535"
15,1,1,6,"BY",0,2.75041231897,"apple","strawberry","Stomach Ache","2016_Oct_25_1535"
15,1,1,7,"AX",1,2.877241396,"pear","banana","Stomach Ache","2016_Oct_25_1535"
15,1,1,8,"BY",1,1.65673265536,"strawberry","apple","Stomach Ache","2016_Oct_25_1535"
15,1,2,9,"A",1,2.15588624694,"","pear","Stomach Ache","2016_Oct_25_1535"
15,1,2,10,"AX",1,3.40671951533,"pear","banana","Stomach Ache","2016_Oct_25_1535"
15,1,2,11,"CY",0,1.59423185838,"apple","orange","No Stomach Ache","2016_Oct_25_1535"
15,1,2,12,"AX",1,3.28173160565,"banana","pear","Stomach Ache","2016_Oct_25_1535"
15,1,2,13,"A",1,1.06292438996,"pear","","Stomach Ache","2016_Oct_25_1535"
15,1,2,14,"BY",1,3.09738532442,"strawberry","apple","Stomach Ache","2016_Oct_25_1535"
15,1,2,15,"CY",0,3.37555930903,"orange","apple","No Stomach Ache","2016_Oct_25_1535"
15,1,2,16,"BY",1,1.34243757534,"apple","strawberry","Stomach Ache","2016_Oct_25_1535"
15,1,3,17,"BY",1,1.46943801781,"apple","strawberry","Stomach Ache","2016_Oct_25_1535"
15,1,3,18,"CY",0,1.18790328025,"apple","orange","No Stomach Ache","2016_Oct_25_1535"
15,1,3,19,"A",1,2.03171411145,"pear","","Stomach Ache","2016_Oct_25_1535"
15,1,3,20,"AX",1,0.814639832592,"banana","pear","Stomach Ache","2016_Oct_25_1535"
15,1,3,21,"A",1,0.684375360608,"","pear","Stomach Ache","2016_Oct_25_1535"
15,1,3,22,"CY",0,1.15666967619,"orange","apple","No Stomach Ache","2016_Oct_25_1535"
15,1,3,23,"BY",1,0.875690398971,"strawberry","apple","Stomach Ache","2016_Oct_25_1535"
15,1,3,24,"AX",1,0.687836257974,"pear","banana","Stomach Ache","2016_Oct_25_1535"
15,1,4,25,"CY",0,1.18804820988,"apple","orange","No Stomach Ache","2016_Oct_25_1535"
15,1,4,26,"A",1,0.625638071913,"","pear","Stomach Ache","2016_Oct_25_1535"
15,1,4,27,"AX",1,0.687896282529,"pear","banana","Stomach Ache","2016_Oct_25_1535"
15,1,4,28,"CY",0,1.93815294188,"orange","apple","No Stomach Ache","2016_Oct_25_1535"
15,1,4,29,"BY",1,1.09463072615,"apple","strawberry","Stomach Ache","2016_Oct_25_1535"
15,1,4,30,"A",1,0.7506605034,"pear","","Stomach Ache","2016_Oct_25_1535"
15,1,4,31,"BY",1,1.062854724,"strawberry","apple","Stomach Ache","2016_Oct_25_1535"
15,1,4,32,"AX",1,1.06320118706,"banana","pear","Stomach Ache","2016_Oct_25_1535"
16,1,1,1,"AX",1,6.01671856875,"strawberry","orange","Stomach Ache","2016_Oct_25_1544"
16,1,1,2,"CY",1,7.56319489004,"apple","banana","No Stomach Ache","2016_Oct_25_1544"
16,1,1,3,"AX",1,2.12444535538,"orange","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,1,4,"A",1,1.0629250902,"strawberry","","Stomach Ache","2016_Oct_25_1544"
16,1,1,5,"CY",0,3.59438996785,"banana","apple","No Stomach Ache","2016_Oct_25_1544"
16,1,1,6,"BY",0,1.68785670726,"pear","banana","Stomach Ache","2016_Oct_25_1544"
16,1,1,7,"A",1,1.28170676436,"","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,1,8,"BY",1,1.12545799871,"banana","pear","Stomach Ache","2016_Oct_25_1544"
16,1,2,9,"A",1,0.719118651934,"strawberry","","Stomach Ache","2016_Oct_25_1544"
16,1,2,10,"BY",1,0.846587320091,"pear","banana","Stomach Ache","2016_Oct_25_1544"
16,1,2,11,"AX",1,1.1253373276,"strawberry","orange","Stomach Ache","2016_Oct_25_1544"
16,1,2,12,"A",1,0.625370449852,"","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,2,13,"CY",1,1.53138712549,"apple","banana","No Stomach Ache","2016_Oct_25_1544"
16,1,2,14,"AX",1,3.25077044556,"orange","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,2,15,"CY",0,1.3753921428,"banana","apple","No Stomach Ache","2016_Oct_25_1544"
16,1,2,16,"BY",1,1.28162683523,"banana","pear","Stomach Ache","2016_Oct_25_1544"
16,1,3,17,"BY",1,1.03477540682,"pear","banana","Stomach Ache","2016_Oct_25_1544"
16,1,3,18,"A",1,1.03163608781,"","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,3,19,"AX",1,1.32971775671,"orange","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,3,20,"AX",1,0.844269996393,"strawberry","orange","Stomach Ache","2016_Oct_25_1544"
16,1,3,21,"CY",0,1.96893430175,"banana","apple","No Stomach Ache","2016_Oct_25_1544"
16,1,3,22,"A",1,0.625333128963,"strawberry","","Stomach Ache","2016_Oct_25_1544"
16,1,3,23,"CY",1,2.87759050587,"apple","banana","No Stomach Ache","2016_Oct_25_1544"
16,1,3,24,"BY",1,2.8598169965,"banana","pear","Stomach Ache","2016_Oct_25_1544"
16,1,4,25,"BY",1,0.718866424053,"pear","banana","Stomach Ache","2016_Oct_25_1544"
16,1,4,26,"AX",1,0.750715241651,"orange","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,4,27,"A",1,0.687918286887,"strawberry","","Stomach Ache","2016_Oct_25_1544"
16,1,4,28,"A",1,0.843970184331,"","strawberry","Stomach Ache","2016_Oct_25_1544"
16,1,4,29,"AX",1,1.2503931924,"strawberry","orange","Stomach Ache","2016_Oct_25_1544"
16,1,4,30,"CY",1,0.625416168128,"banana","apple","No Stomach Ache","2016_Oct_25_1544"
16,1,4,31,"BY",1,1.15932588303,"banana","pear","Stomach Ache","2016_Oct_25_1544"
16,1,4,32,"CY",0,1.78163445496,"apple","banana","No Stomach Ache","2016_Oct_25_1544"
17,1,1,1,"BY",0,30.4396863671,"orange","apple","Stomach Ache","2016_Oct_25_1618"
17,1,1,2,"CY",1,8.5948274387,"strawberry","orange","No Stomach Ache","2016_Oct_25_1618"
17,1,1,3,"A",0,4.56215137942,"banana","","Stomach Ache","2016_Oct_25_1618"
17,1,1,4,"A",1,4.53194596793,"","banana","Stomach Ache","2016_Oct_25_1618"
17,1,1,5,"BY",1,3.21940652828,"apple","orange","Stomach Ache","2016_Oct_25_1618"
17,1,1,6,"CY",0,3.96993889625,"orange","strawberry","No Stomach Ache","2016_Oct_25_1618"
17,1,1,7,"AX",1,4.00093084702,"pear","banana","Stomach Ache","2016_Oct_25_1618"
17,1,1,8,"AX",1,4.97037679562,"banana","pear","Stomach Ache","2016_Oct_25_1618"
17,1,2,9,"AX",1,5.90698744869,"banana","pear","Stomach Ache","2016_Oct_25_1618"
17,1,2,10,"A",0,32.3156936832,"","banana","Stomach Ache","2016_Oct_25_1618"
17,1,2,11,"BY",1,3.12557136058,"orange","apple","Stomach Ache","2016_Oct_25_1618"
17,1,2,12,"A",1,3.597778594,"banana","","Stomach Ache","2016_Oct_25_1618"
17,1,2,13,"CY",0,8.71936998481,"orange","strawberry","No Stomach Ache","2016_Oct_25_1618"
17,1,2,14,"AX",0,9.78203748201,"pear","banana","Stomach Ache","2016_Oct_25_1618"
17,1,2,15,"CY",1,3.11284584482,"strawberry","orange","No Stomach Ache","2016_Oct_25_1618"
17,1,2,16,"BY",1,1.44064707088,"apple","orange","Stomach Ache","2016_Oct_25_1618"
17,1,3,17,"A",1,2.25048804935,"","banana","Stomach Ache","2016_Oct_25_1618"
17,1,3,18,"BY",1,1.43787194614,"apple","orange","Stomach Ache","2016_Oct_25_1618"
17,1,3,19,"CY",1,3.53168907529,"strawberry","orange","No Stomach Ache","2016_Oct_25_1618"
17,1,3,20,"AX",1,5.25058446184,"banana","pear","Stomach Ache","2016_Oct_25_1618"
17,1,3,21,"CY",1,2.21942954278,"orange","strawberry","No Stomach Ache","2016_Oct_25_1618"
17,1,3,22,"A",1,5.8757594428,"banana","","Stomach Ache","2016_Oct_25_1618"
17,1,3,23,"BY",0,1.62566823966,"orange","apple","Stomach Ache","2016_Oct_25_1618"
17,1,3,24,"AX",0,3.8131569461,"pear","banana","Stomach Ache","2016_Oct_25_1618"
17,1,4,25,"BY",1,5.00032344833,"apple","orange","Stomach Ache","2016_Oct_25_1618"
17,1,4,26,"A",0,4.96961793606,"","banana","Stomach Ache","2016_Oct_25_1618"
17,1,4,27,"BY",1,2.43801283289,"orange","apple","Stomach Ache","2016_Oct_25_1618"
17,1,4,28,"CY",1,1.37829462485,"orange","strawberry","No Stomach Ache","2016_Oct_25_1618"
17,1,4,29,"AX",1,5.0006161069,"pear","banana","Stomach Ache","2016_Oct_25_1618"
17,1,4,30,"AX",1,1.65949533973,"banana","pear","Stomach Ache","2016_Oct_25_1618"
17,1,4,31,"CY",0,2.06301986938,"strawberry","orange","No Stomach Ache","2016_Oct_25_1618"
17,1,4,32,"A",1,2.28177607979,"banana","","Stomach Ache","2016_Oct_25_1618"
18,1,1,1,"AX",0,4.59429075615,"strawberry","apple","Stomach Ache","2016_Oct_25_1627"
18,1,1,2,"AX",1,1.84183946555,"apple","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,1,3,"BY",0,1.46950266953,"banana","pear","Stomach Ache","2016_Oct_25_1627"
18,1,1,4,"BY",1,1.71921724163,"pear","banana","Stomach Ache","2016_Oct_25_1627"
18,1,1,5,"CY",1,1.99363770068,"orange","pear","No Stomach Ache","2016_Oct_25_1627"
18,1,1,6,"CY",0,1.316471286,"pear","orange","No Stomach Ache","2016_Oct_25_1627"
18,1,1,7,"A",1,1.3442586445,"","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,1,8,"A",1,0.969246554072,"strawberry","","Stomach Ache","2016_Oct_25_1627"
18,1,2,9,"CY",0,1.62759758113,"orange","pear","No Stomach Ache","2016_Oct_25_1627"
18,1,2,10,"CY",0,0.689821658423,"pear","orange","No Stomach Ache","2016_Oct_25_1627"
18,1,2,11,"A",1,0.972671689931,"strawberry","","Stomach Ache","2016_Oct_25_1627"
18,1,2,12,"BY",1,1.95832176122,"pear","banana","Stomach Ache","2016_Oct_25_1627"
18,1,2,13,"AX",0,1.68790646852,"strawberry","apple","Stomach Ache","2016_Oct_25_1627"
18,1,2,14,"AX",1,1.09231787419,"apple","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,2,15,"A",1,0.938163128332,"","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,2,16,"BY",1,1.34420701722,"banana","pear","Stomach Ache","2016_Oct_25_1627"
18,1,3,17,"A",1,0.751870948938,"strawberry","","Stomach Ache","2016_Oct_25_1627"
18,1,3,18,"A",1,0.594175061095,"","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,3,19,"AX",1,0.500547219301,"strawberry","apple","Stomach Ache","2016_Oct_25_1627"
18,1,3,20,"CY",0,1.12544213736,"pear","orange","No Stomach Ache","2016_Oct_25_1627"
