"subj","phase","block","trial","stim","resp","rt","pstimL","pstimR","outcome","date"
1,2,1,1,"A",10,7.481,"banana","","","2016_Oct_18_1421"
1,2,1,2,"B",7,13.749,"","strawberry","","2016_Oct_18_1421"
1,2,1,3,"AC",10,6.89,"banana","pear","","2016_Oct_18_1421"
1,2,1,4,"A",10,2.661,"","banana","","2016_Oct_18_1421"
1,2,1,5,"BC",3,13.106,"strawberry","pear","","2016_Oct_18_1421"
1,2,1,6,"XY",3,7.615,"apple","orange","","2016_Oct_18_1421"
1,2,1,7,"Y",0,3.568,"","orange","","2016_Oct_18_1421"
1,2,1,8,"Y",0,2.599,"orange","","","2016_Oct_18_1421"
1,2,1,9,"C",0,1.632,"","pear","","2016_Oct_18_1421"
1,2,1,10,"AB",10,3.458,"strawberry","banana","","2016_Oct_18_1421"
1,2,1,11,"AY",10,9.49,"orange","banana","","2016_Oct_18_1421"
1,2,1,12,"AC",10,1.817,"pear","banana","","2016_Oct_18_1421"
1,2,1,13,"BY",7,3.464,"orange","strawberry","","2016_Oct_18_1421"
1,2,1,14,"B",5,4.04,"strawberry","","","2016_Oct_18_1421"
1,2,1,15,"AB",10,3.554,"banana","strawberry","","2016_Oct_18_1421"
1,2,1,16,"XY",5,7.226,"orange","apple","","2016_Oct_18_1421"
1,2,1,17,"BC",5,2.802,"pear","strawberry","","2016_Oct_18_1421"
1,2,1,18,"CY",0,3.021,"pear","orange","","2016_Oct_18_1421"
1,2,1,19,"BX",5,3.114,"strawberry","apple","","2016_Oct_18_1421"
1,2,1,20,"CX",5,6.521,"pear","apple","","2016_Oct_18_1421"
1,2,1,21,"AX",10,3.818,"apple","banana","","2016_Oct_18_1421"
1,2,1,22,"X",5,2.255,"","apple","","2016_Oct_18_1421"
1,2,1,23,"CY",0,2.193,"orange","pear","","2016_Oct_18_1421"
1,2,1,24,"CX",5,6.083,"apple","pear","","2016_Oct_18_1421"
1,2,1,25,"C",0,4.07,"pear","","","2016_Oct_18_1421"
1,2,1,26,"BX",5,5.287,"apple","strawberry","","2016_Oct_18_1421"
1,2,1,27,"AX",10,8.022,"banana","apple","","2016_Oct_18_1421"
1,2,1,28,"X",5,2.851,"apple","","","2016_Oct_18_1421"
1,2,1,29,"AY",10,2.068,"banana","orange","","2016_Oct_18_1421"
1,2,1,30,"BY",5,4.85,"strawberry","orange","","2016_Oct_18_1421"
1,2,2,31,"CX",5,1.24,"pear","apple","","2016_Oct_18_1421"
1,2,2,32,"AC",10,2.724,"pear","banana","","2016_Oct_18_1421"
1,2,2,33,"BY",5,2.82,"orange","strawberry","","2016_Oct_18_1421"
1,2,2,34,"CY",0,3.286,"pear","orange","","2016_Oct_18_1421"
1,2,2,35,"BC",5,2.833,"strawberry","pear","","2016_Oct_18_1421"
1,2,2,36,"BY",5,3.224,"strawberry","orange","","2016_Oct_18_1421"
1,2,2,37,"B",5,1.927,"strawberry","","","2016_Oct_18_1421"
1,2,2,38,"Y",0,3.445,"orange","","","2016_Oct_18_1421"
1,2,2,39,"CY",0,2.536,"orange","pear","","2016_Oct_18_1421"
1,2,2,40,"AB",10,4.318,"banana","strawberry","","2016_Oct_18_1421"
1,2,2,41,"AX",10,2.07,"banana","apple","","2016_Oct_18_1421"
1,2,2,42,"CX",5,7.074,"apple","pear","","2016_Oct_18_1421"
1,2,2,43,"AC",10,1.724,"banana","pear","","2016_Oct_18_1421"
1,2,2,44,"Y",0,2.414,"","orange","","2016_Oct_18_1421"
1,2,2,45,"C",0,1.927,"pear","","","2016_Oct_18_1421"
1,2,2,46,"XY",5,6.929,"apple","orange","","2016_Oct_18_1421"
1,2,2,47,"BX",5,4.371,"strawberry","apple","","2016_Oct_18_1421"
1,2,2,48,"AY",10,1.761,"banana","orange","","2016_Oct_18_1421"
1,2,2,49,"B",5,6.505,"","strawberry","","2016_Oct_18_1421"
1,2,2,50,"A",10,2.599,"banana","","","2016_Oct_18_1421"
1,2,2,51,"XY",5,21.751,"orange","apple","","2016_Oct_18_1421"
1,2,2,52,"AB",10,2.648,"strawberry","banana","","2016_Oct_18_1421"
1,2,2,53,"X",5,2.821,"","apple","","2016_Oct_18_1421"
1,2,2,54,"AY",10,2.693,"orange","banana","","2016_Oct_18_1421"
1,2,2,55,"AX",10,1.146,"apple","banana","","2016_Oct_18_1421"
1,2,2,56,"C",0,2.552,"","pear","","2016_Oct_18_1421"
1,2,2,57,"A",10,1.911,"","banana","","2016_Oct_18_1421"
1,2,2,58,"BC",5,3.161,"pear","strawberry","","2016_Oct_18_1421"
1,2,2,59,"X",5,1.271,"apple","","","2016_Oct_18_1421"
1,2,2,60,"BX",5,3.68,"apple","strawberry","","2016_Oct_18_1421"
1,2,3,61,"CX",5,3.193,"pear","apple","","2016_Oct_18_1421"
1,2,3,62,"BX",5,5.492,"strawberry","apple","","2016_Oct_18_1421"
1,2,3,63,"XY",5,2.508,"orange","apple","","2016_Oct_18_1421"
1,2,3,64,"AB",10,1.586,"banana","strawberry","","2016_Oct_18_1421"
1,2,3,65,"BY",5,6.056,"orange","strawberry","","2016_Oct_18_1421"
1,2,3,66,"B",5,2.286,"","strawberry","","2016_Oct_18_1421"
1,2,3,67,"AX",10,1.724,"apple","banana","","2016_Oct_18_1421"
1,2,3,68,"CY",0,5.959,"orange","pear","","2016_Oct_18_1421"
1,2,3,69,"X",5,2.684,"apple","","","2016_Oct_18_1421"
1,2,3,70,"AC",10,2.505,"pear","banana","","2016_Oct_18_1421"
1,2,3,71,"C",0,2.804,"pear","","","2016_Oct_18_1421"
1,2,3,72,"CX",5,4.57,"apple","pear","","2016_Oct_18_1421"
1,2,3,73,"XY",5,1.503,"apple","orange","","2016_Oct_18_1421"
1,2,3,74,"Y",0,1.804,"","orange","","2016_Oct_18_1421"
1,2,3,75,"A",10,2.052,"banana","","","2016_Oct_18_1421"
1,2,3,76,"A",10,1.63,"","banana","","2016_Oct_18_1421"
1,2,3,77,"BC",5,2.271,"strawberry","pear","","2016_Oct_18_1421"
1,2,3,78,"BX",5,2.305,"apple","strawberry","","2016_Oct_18_1421"
1,2,3,79,"Y",0,2.352,"orange","","","2016_Oct_18_1421"
1,2,3,80,"C",0,0.989,"","pear","","2016_Oct_18_1421"
1,2,3,81,"X",5,1.85,"","apple","","2016_Oct_18_1421"
1,2,3,82,"BC",5,7.255,"pear","strawberry","","2016_Oct_18_1421"
1,2,3,83,"AY",10,1.677,"banana","orange","","2016_Oct_18_1421"
1,2,3,84,"AY",10,1.146,"orange","banana","","2016_Oct_18_1421"
1,2,3,85,"AX",10,1.429,"banana","apple","","2016_Oct_18_1421"
1,2,3,86,"CY",0,2.458,"pear","orange","","2016_Oct_18_1421"
1,2,3,87,"BY",10,10.474,"strawberry","orange","","2016_Oct_18_1421"
1,2,3,88,"AB",10,1.255,"strawberry","banana","","2016_Oct_18_1421"
1,2,3,89,"AC",10,1.49,"banana","pear","","2016_Oct_18_1421"
1,2,3,90,"B",10,4.177,"strawberry","","","2016_Oct_18_1421"
1,2,4,91,"C",0,2.193,"pear","","","2016_Oct_18_1421"
1,2,4,92,"A",10,1.693,"","banana","","2016_Oct_18_1421"
1,2,4,93,"AY",10,1.568,"orange","banana","","2016_Oct_18_1421"
1,2,4,94,"BY",10,2.896,"orange","strawberry","","2016_Oct_18_1421"
1,2,4,95,"AB",10,0.739,"banana","strawberry","","2016_Oct_18_1421"
1,2,4,96,"A",10,1.927,"banana","","","2016_Oct_18_1421"
1,2,4,97,"X",5,5.774,"apple","","","2016_Oct_18_1421"
1,2,4,98,"CY",0,2.507,"pear","orange","","2016_Oct_18_1421"
1,2,4,99,"BY",10,4.099,"strawberry","orange","","2016_Oct_18_1421"
1,2,4,100,"BX",10,1.367,"strawberry","apple","","2016_Oct_18_1421"
1,2,4,101,"X",5,2.398,"","apple","","2016_Oct_18_1421"
1,2,4,102,"AX",10,1.666,"banana","apple","","2016_Oct_18_1421"
1,2,4,103,"BX",10,2.146,"apple","strawberry","","2016_Oct_18_1421"
1,2,4,104,"B",10,0.552,"","strawberry","","2016_Oct_18_1421"
1,2,4,105,"AC",10,1.927,"banana","pear","","2016_Oct_18_1421"
1,2,4,106,"AB",10,1.974,"strawberry","banana","","2016_Oct_18_1421"
1,2,4,107,"AY",10,1.099,"banana","orange","","2016_Oct_18_1421"
1,2,4,108,"Y",0,1.99,"","orange","","2016_Oct_18_1421"
1,2,4,109,"B",10,2.255,"strawberry","","","2016_Oct_18_1421"
1,2,4,110,"XY",5,8.492,"apple","orange","","2016_Oct_18_1421"
1,2,4,111,"C",0,1.849,"","pear","","2016_Oct_18_1421"
1,2,4,112,"AX",10,1.818,"apple","banana","","2016_Oct_18_1421"
1,2,4,113,"XY",5,4.396,"orange","apple","","2016_Oct_18_1421"
1,2,4,114,"BC",10,1.786,"strawberry","pear","","2016_Oct_18_1421"
1,2,4,115,"BC",10,3.554,"pear","strawberry","","2016_Oct_18_1421"
1,2,4,116,"CX",5,2.383,"pear","apple","","2016_Oct_18_1421"
1,2,4,117,"Y",0,2.333,"orange","","","2016_Oct_18_1421"
1,2,4,118,"CY",0,2.318,"orange","pear","","2016_Oct_18_1421"
1,2,4,119,"AC",10,2.023,"pear","banana","","2016_Oct_18_1421"
1,2,4,120,"CX",5,3.708,"apple","pear","","2016_Oct_18_1421"
1,2,5,121,"BY",10,2.224,"strawberry","orange","","2016_Oct_18_1421"
1,2,5,122,"AX",10,3.74,"apple","banana","","2016_Oct_18_1421"
1,2,5,123,"AC",10,0.849,"banana","pear","","2016_Oct_18_1421"
1,2,5,124,"XY",5,2.226,"orange","apple","","2016_Oct_18_1421"
1,2,5,125,"BX",10,4.021,"strawberry","apple","","2016_Oct_18_1421"
1,2,5,126,"BX",10,1.224,"apple","strawberry","","2016_Oct_18_1421"
1,2,5,127,"AX",10,1.288,"banana","apple","","2016_Oct_18_1421"
1,2,5,128,"Y",0,2.036,"","orange","","2016_Oct_18_1421"
1,2,5,129,"CY",0,1.63,"pear","orange","","2016_Oct_18_1421"
1,2,5,130,"BC",10,2.49,"pear","strawberry","","2016_Oct_18_1421"
1,2,5,131,"X",5,2.615,"","apple","","2016_Oct_18_1421"
1,2,5,132,"AB",10,2.099,"banana","strawberry","","2016_Oct_18_1421"
1,2,5,133,"C",0,4.458,"","pear","","2016_Oct_18_1421"
1,2,5,134,"CY",0,1.021,"orange","pear","","2016_Oct_18_1421"
1,2,5,135,"AY",10,2.208,"banana","orange","","2016_Oct_18_1421"
1,2,5,136,"X",5,2.083,"apple","","","2016_Oct_18_1421"
1,2,5,137,"CX",5,7.13,"pear","apple","","2016_Oct_18_1421"
1,2,5,138,"CX",5,1.771,"apple","pear","","2016_Oct_18_1421"
1,2,5,139,"AY",10,2.13,"orange","banana","","2016_Oct_18_1421"
1,2,5,140,"AB",10,1.771,"strawberry","banana","","2016_Oct_18_1421"
1,2,5,141,"C",0,2.241,"pear","","","2016_Oct_18_1421"
1,2,5,142,"XY",5,2.227,"apple","orange","","2016_Oct_18_1421"
1,2,5,143,"AC",10,2.618,"pear","banana","","2016_Oct_18_1421"
1,2,5,144,"A",10,0.818,"banana","","","2016_Oct_18_1421"
1,2,5,145,"A",10,1.552,"","banana","","2016_Oct_18_1421"
1,2,5,146,"Y",0,1.695,"orange","","","2016_Oct_18_1421"
1,2,5,147,"BY",10,2.101,"orange","strawberry","","2016_Oct_18_1421"
1,2,5,148,"B",10,1.693,"strawberry","","","2016_Oct_18_1421"
1,2,5,149,"B",10,1.007,"","strawberry","","2016_Oct_18_1421"
1,2,5,150,"BC",10,1.865,"strawberry","pear","","2016_Oct_18_1421"
1,2,6,151,"CX",5,2.365,"apple","pear","","2016_Oct_18_1421"
1,2,6,152,"BC",10,1.586,"pear","strawberry","","2016_Oct_18_1421"
1,2,6,153,"CY",0,1.771,"pear","orange","","2016_Oct_18_1421"
1,2,6,154,"X",5,2.162,"apple","","","2016_Oct_18_1421"
1,2,6,155,"A",10,3.63,"banana","","","2016_Oct_18_1421"
1,2,6,156,"BX",10,2.114,"apple","strawberry","","2016_Oct_18_1421"
1,2,6,157,"AB",10,1.255,"banana","strawberry","","2016_Oct_18_1421"
1,2,6,158,"X",5,2.442,"","apple","","2016_Oct_18_1421"
1,2,6,159,"AY",10,2.333,"banana","orange","","2016_Oct_18_1421"
1,2,6,160,"CY",0,2.711,"orange","pear","","2016_Oct_18_1421"
1,2,6,161,"B",10,2.49,"","strawberry","","2016_Oct_18_1421"
1,2,6,162,"Y",0,2.458,"orange","","","2016_Oct_18_1421"
1,2,6,163,"XY",5,5.663,"orange","apple","","2016_Oct_18_1421"
1,2,6,164,"BX",10,1.507,"strawberry","apple","","2016_Oct_18_1421"
1,2,6,165,"BY",10,6.4,"orange","strawberry","","2016_Oct_18_1421"
1,2,6,166,"XY",5,2.708,"apple","orange","","2016_Oct_18_1421"
1,2,6,167,"A",10,2.693,"","banana","","2016_Oct_18_1421"
1,2,6,168,"BC",10,2.07,"strawberry","pear","","2016_Oct_18_1421"
1,2,6,169,"Y",0,4.931,"","orange","","2016_Oct_18_1421"
1,2,6,170,"B",10,1.834,"strawberry","","","2016_Oct_18_1421"
1,2,6,171,"CX",5,2.536,"pear","apple","","2016_Oct_18_1421"
1,2,6,172,"AY",10,1.976,"orange","banana","","2016_Oct_18_1421"
1,2,6,173,"BY",10,1.193,"strawberry","orange","","2016_Oct_18_1421"
1,2,6,174,"AC",10,0.771,"pear","banana","","2016_Oct_18_1421"
1,2,6,175,"AB",10,0.989,"strawberry","banana","","2016_Oct_18_1421"
1,2,6,176,"AC",10,1.864,"banana","pear","","2016_Oct_18_1421"
1,2,6,177,"C",0,3.302,"","pear","","2016_Oct_18_1421"
1,2,6,178,"C",0,5.994,"pear","","","2016_Oct_18_1421"
1,2,6,179,"AX",10,12.628,"banana","apple","","2016_Oct_18_1421"
1,2,6,180,"AX",10,1.865,"apple","banana","","2016_Oct_18_1421"
2,2,1,1,"BX",10,6.883,"apple","pear","","2016_Oct_18_1456"
2,2,1,2,"AC",10,6.005,"orange","strawberry","","2016_Oct_18_1456"
2,2,1,3,"CY",0,1.833,"banana","strawberry","","2016_Oct_18_1456"
2,2,1,4,"AC",10,4.615,"strawberry","orange","","2016_Oct_18_1456"
2,2,1,5,"Y",0,2.286,"banana","","","2016_Oct_18_1456"
2,2,1,6,"A",10,1.601,"","orange","","2016_Oct_18_1456"
2,2,1,7,"AY",10,3.007,"orange","banana","","2016_Oct_18_1456"
2,2,1,8,"B",10,1.63,"apple","","","2016_Oct_18_1456"
2,2,1,9,"AB",10,1.632,"apple","orange","","2016_Oct_18_1456"
2,2,1,10,"C",0,1.146,"","strawberry","","2016_Oct_18_1456"
2,2,1,11,"X",0,1.645,"","pear","","2016_Oct_18_1456"
2,2,1,12,"B",10,1.568,"","apple","","2016_Oct_18_1456"
2,2,1,13,"Y",0,2.007,"","banana","","2016_Oct_18_1456"
2,2,1,14,"BX",10,6.255,"pear","apple","","2016_Oct_18_1456"
2,2,1,15,"X",0,1.491,"pear","","","2016_Oct_18_1456"
2,2,1,16,"AB",10,1.286,"orange","apple","","2016_Oct_18_1456"
2,2,1,17,"AX",10,7.349,"orange","pear","","2016_Oct_18_1456"
2,2,1,18,"C",0,1.335,"strawberry","","","2016_Oct_18_1456"
2,2,1,19,"AY",10,1.818,"banana","orange","","2016_Oct_18_1456"
2,2,1,20,"XY",0,2.271,"banana","pear","","2016_Oct_18_1456"
2,2,1,21,"A",10,3.677,"orange","","","2016_Oct_18_1456"
2,2,1,22,"XY",0,1.943,"pear","banana","","2016_Oct_18_1456"
2,2,1,23,"BY",10,1.648,"banana","apple","","2016_Oct_18_1456"
2,2,1,24,"CX",0,1.411,"strawberry","pear","","2016_Oct_18_1456"
2,2,1,25,"CX",0,1.07,"pear","strawberry","","2016_Oct_18_1456"
2,2,1,26,"BC",10,1.443,"apple","strawberry","","2016_Oct_18_1456"
2,2,1,27,"BC",10,0.632,"strawberry","apple","","2016_Oct_18_1456"
2,2,1,28,"CY",0,1.241,"strawberry","banana","","2016_Oct_18_1456"
2,2,1,29,"AX",10,1.268,"pear","orange","","2016_Oct_18_1456"
2,2,1,30,"BY",10,1.052,"apple","banana","","2016_Oct_18_1456"
2,2,2,31,"BX",10,1.083,"pear","apple","","2016_Oct_18_1456"
2,2,2,32,"Y",0,1.443,"","banana","","2016_Oct_18_1456"
2,2,2,33,"Y",0,0.677,"banana","","","2016_Oct_18_1456"
2,2,2,34,"X",0,0.614,"","pear","","2016_Oct_18_1456"
2,2,2,35,"AC",10,1.614,"orange","strawberry","","2016_Oct_18_1456"
2,2,2,36,"B",10,2.083,"","apple","","2016_Oct_18_1456"
2,2,2,37,"BY",10,0.927,"apple","banana","","2016_Oct_18_1456"
2,2,2,38,"AX",10,0.786,"pear","orange","","2016_Oct_18_1456"
2,2,2,39,"BC",10,0.896,"strawberry","apple","","2016_Oct_18_1456"
2,2,2,40,"CX",0,5.551,"pear","strawberry","","2016_Oct_18_1456"
2,2,2,41,"BC",10,1.257,"apple","strawberry","","2016_Oct_18_1456"
2,2,2,42,"CY",0,1.318,"banana","strawberry","","2016_Oct_18_1456"
2,2,2,43,"CY",0,1.333,"strawberry","banana","","2016_Oct_18_1456"
2,2,2,44,"A",10,1.38,"","orange","","2016_Oct_18_1456"
2,2,2,45,"AB",10,1.177,"orange","apple","","2016_Oct_18_1456"
2,2,2,46,"A",10,1.21,"orange","","","2016_Oct_18_1456"
2,2,2,47,"B",10,0.835,"apple","","","2016_Oct_18_1456"
2,2,2,48,"C",0,1.097,"","strawberry","","2016_Oct_18_1456"
2,2,2,49,"C",0,0.552,"strawberry","","","2016_Oct_18_1456"
2,2,2,50,"AB",10,1.661,"apple","orange","","2016_Oct_18_1456"
2,2,2,51,"AX",10,0.867,"orange","pear","","2016_Oct_18_1456"
2,2,2,52,"BY",10,1.49,"banana","apple","","2016_Oct_18_1456"
2,2,2,53,"CX",0,1.661,"strawberry","pear","","2016_Oct_18_1456"
2,2,2,54,"AY",10,1.568,"banana","orange","","2016_Oct_18_1456"
2,2,2,55,"BX",10,0.632,"apple","pear","","2016_Oct_18_1456"
2,2,2,56,"AY",10,0.632,"orange","banana","","2016_Oct_18_1456"
2,2,2,57,"XY",0,1.289,"pear","banana","","2016_Oct_18_1456"
2,2,2,58,"X",0,0.757,"pear","","","2016_Oct_18_1456"
2,2,2,59,"AC",10,1.273,"strawberry","orange","","2016_Oct_18_1456"
2,2,2,60,"XY",0,1.382,"banana","pear","","2016_Oct_18_1456"
2,2,3,61,"C",0,0.945,"strawberry","","","2016_Oct_18_1456"
2,2,3,62,"A",10,0.958,"","orange","","2016_Oct_18_1456"
2,2,3,63,"B",10,0.521,"apple","","","2016_Oct_18_1456"
2,2,3,64,"AY",10,1.57,"banana","orange","","2016_Oct_18_1456"
2,2,3,65,"CY",0,1.161,"banana","strawberry","","2016_Oct_18_1456"
2,2,3,66,"AC",10,2.912,"orange","strawberry","","2016_Oct_18_1456"
2,2,3,67,"C",0,2.396,"","strawberry","","2016_Oct_18_1456"
2,2,3,68,"BC",10,1.742,"apple","strawberry","","2016_Oct_18_1456"
2,2,3,69,"AC",10,0.958,"strawberry","orange","","2016_Oct_18_1456"
2,2,3,70,"BC",10,0.724,"strawberry","apple","","2016_Oct_18_1456"
2,2,3,71,"CY",0,1.302,"strawberry","banana","","2016_Oct_18_1456"
2,2,3,72,"AX",10,1.508,"pear","orange","","2016_Oct_18_1456"
2,2,3,73,"AB",10,1.226,"apple","orange","","2016_Oct_18_1456"
2,2,3,74,"BX",10,0.974,"pear","apple","","2016_Oct_18_1456"
2,2,3,75,"BX",10,1.083,"apple","pear","","2016_Oct_18_1456"
2,2,3,76,"CX",0,1.445,"pear","strawberry","","2016_Oct_18_1456"
2,2,3,77,"XY",0,0.898,"banana","pear","","2016_Oct_18_1456"
2,2,3,78,"BY",10,2.085,"apple","banana","","2016_Oct_18_1456"
2,2,3,79,"AX",10,1.68,"orange","pear","","2016_Oct_18_1456"
2,2,3,80,"B",10,0.989,"","apple","","2016_Oct_18_1456"
2,2,3,81,"BY",10,2.208,"banana","apple","","2016_Oct_18_1456"
2,2,3,82,"AY",10,2.896,"orange","banana","","2016_Oct_18_1456"
2,2,3,83,"XY",0,1.536,"pear","banana","","2016_Oct_18_1456"
2,2,3,84,"Y",0,0.989,"banana","","","2016_Oct_18_1456"
2,2,3,85,"X",0,0.695,"pear","","","2016_Oct_18_1456"
2,2,3,86,"A",10,1.583,"orange","","","2016_Oct_18_1456"
2,2,3,87,"X",0,1.398,"","pear","","2016_Oct_18_1456"
2,2,3,88,"Y",0,0.927,"","banana","","2016_Oct_18_1456"
2,2,3,89,"CX",0,1.104,"strawberry","pear","","2016_Oct_18_1456"
2,2,3,90,"AB",10,1.352,"orange","apple","","2016_Oct_18_1456"
2,2,4,91,"Y",0,1.304,"","banana","","2016_Oct_18_1456"
2,2,4,92,"A",10,1.352,"orange","","","2016_Oct_18_1456"
2,2,4,93,"AX",10,2.411,"orange","pear","","2016_Oct_18_1456"
2,2,4,94,"BX",10,1.302,"pear","apple","","2016_Oct_18_1456"
2,2,4,95,"CY",0,1.568,"strawberry","banana","","2016_Oct_18_1456"
2,2,4,96,"CY",0,0.664,"banana","strawberry","","2016_Oct_18_1456"
2,2,4,97,"BY",10,2.117,"banana","apple","","2016_Oct_18_1456"
2,2,4,98,"XY",0,1.599,"banana","pear","","2016_Oct_18_1456"
2,2,4,99,"X",0,0.569,"","pear","","2016_Oct_18_1456"
2,2,4,100,"Y",0,0.507,"banana","","","2016_Oct_18_1456"
2,2,4,101,"BX",10,1.833,"apple","pear","","2016_Oct_18_1456"
2,2,4,102,"BY",10,0.739,"apple","banana","","2016_Oct_18_1456"
2,2,4,103,"B",10,0.73,"","apple","","2016_Oct_18_1456"
2,2,4,104,"AB",10,0.708,"orange","apple","","2016_Oct_18_1456"
2,2,4,105,"CX",0,1.852,"strawberry","pear","","2016_Oct_18_1456"
2,2,4,106,"AY",10,1.615,"orange","banana","","2016_Oct_18_1456"
2,2,4,107,"CX",0,1.536,"pear","strawberry","","2016_Oct_18_1456"
2,2,4,108,"AC",10,1.567,"orange","strawberry","","2016_Oct_18_1456"
2,2,4,109,"C",0,1.224,"","strawberry","","2016_Oct_18_1456"
2,2,4,110,"C",0,0.489,"strawberry","","","2016_Oct_18_1456"
2,2,4,111,"AC",10,1.1,"strawberry","orange","","2016_Oct_18_1456"
2,2,4,112,"BC",10,0.82,"strawberry","apple","","2016_Oct_18_1456"
2,2,4,113,"AB",10,0.896,"apple","orange","","2016_Oct_18_1456"
2,2,4,114,"X",0,1.383,"pear","","","2016_Oct_18_1456"
2,2,4,115,"A",10,1.927,"","orange","","2016_Oct_18_1456"
2,2,4,116,"XY",0,1.742,"pear","banana","","2016_Oct_18_1456"
2,2,4,117,"AX",10,1.414,"pear","orange","","2016_Oct_18_1456"
2,2,4,118,"BC",10,0.927,"apple","strawberry","","2016_Oct_18_1456"
2,2,4,119,"AY",10,1.146,"banana","orange","","2016_Oct_18_1456"
2,2,4,120,"B",10,0.612,"apple","","","2016_Oct_18_1456"
2,2,5,121,"BX",10,0.489,"pear","apple","","2016_Oct_18_1456"
2,2,5,122,"BC",10,0.739,"apple","strawberry","","2016_Oct_18_1456"
2,2,5,123,"AX",10,0.833,"orange","pear","","2016_Oct_18_1456"
2,2,5,124,"AC",10,1.099,"strawberry","orange","","2016_Oct_18_1456"
2,2,5,125,"AB",10,0.614,"apple","orange","","2016_Oct_18_1456"
2,2,5,126,"CY",0,1.161,"banana","strawberry","","2016_Oct_18_1456"
2,2,5,127,"CY",0,0.786,"strawberry","banana","","2016_Oct_18_1456"
2,2,5,128,"A",10,1.161,"","orange","","2016_Oct_18_1456"
2,2,5,129,"C",0,1.083,"strawberry","","","2016_Oct_18_1456"
2,2,5,130,"Y",0,0.552,"banana","","","2016_Oct_18_1456"
2,2,5,131,"BY",10,1.505,"banana","apple","","2016_Oct_18_1456"
2,2,5,132,"XY",0,1.615,"pear","banana","","2016_Oct_18_1456"
2,2,5,133,"CX",0,0.737,"strawberry","pear","","2016_Oct_18_1456"
2,2,5,134,"BX",10,1.208,"apple","pear","","2016_Oct_18_1456"
2,2,5,135,"AC",10,1.005,"orange","strawberry","","2016_Oct_18_1456"
2,2,5,136,"AY",10,0.663,"banana","orange","","2016_Oct_18_1456"
2,2,5,137,"B",10,0.786,"","apple","","2016_Oct_18_1456"
2,2,5,138,"AB",10,1.411,"orange","apple","","2016_Oct_18_1456"
2,2,5,139,"A",10,0.677,"orange","","","2016_Oct_18_1456"
2,2,5,140,"BY",10,0.804,"apple","banana","","2016_Oct_18_1456"
2,2,5,141,"C",0,1.193,"","strawberry","","2016_Oct_18_1456"
2,2,5,142,"AX",10,1.544,"pear","orange","","2016_Oct_18_1456"
2,2,5,143,"X",0,1.349,"pear","","","2016_Oct_18_1456"
2,2,5,144,"AY",10,1.567,"orange","banana","","2016_Oct_18_1456"
2,2,5,145,"CX",0,1.927,"pear","strawberry","","2016_Oct_18_1456"
2,2,5,146,"XY",0,1.099,"banana","pear","","2016_Oct_18_1456"
2,2,5,147,"BC",10,1.521,"strawberry","apple","","2016_Oct_18_1456"
2,2,5,148,"B",10,0.71,"apple","","","2016_Oct_18_1456"
2,2,5,149,"X",0,1.521,"","pear","","2016_Oct_18_1456"
2,2,5,150,"Y",0,0.489,"","banana","","2016_Oct_18_1456"
2,2,6,151,"AX",10,1.507,"orange","pear","","2016_Oct_18_1456"
2,2,6,152,"BX",10,0.523,"pear","apple","","2016_Oct_18_1456"
2,2,6,153,"BY",10,0.599,"banana","apple","","2016_Oct_18_1456"
2,2,6,154,"AC",10,0.882,"strawberry","orange","","2016_Oct_18_1456"
2,2,6,155,"AY",10,0.63,"banana","orange","","2016_Oct_18_1456"
2,2,6,156,"AB",10,0.489,"apple","orange","","2016_Oct_18_1456"
2,2,6,157,"X",0,1.509,"pear","","","2016_Oct_18_1456"
2,2,6,158,"B",10,1.645,"apple","","","2016_Oct_18_1456"
2,2,6,159,"CX",0,1.146,"strawberry","pear","","2016_Oct_18_1456"
2,2,6,160,"Y",0,0.882,"","banana","","2016_Oct_18_1456"
2,2,6,161,"BY",10,1.505,"apple","banana","","2016_Oct_18_1456"
2,2,6,162,"XY",0,1.318,"pear","banana","","2016_Oct_18_1456"
2,2,6,163,"CY",0,1.599,"banana","strawberry","","2016_Oct_18_1456"
2,2,6,164,"BC",10,1.38,"apple","strawberry","","2016_Oct_18_1456"
2,2,6,165,"AY",10,1.242,"orange","banana","","2016_Oct_18_1456"
2,2,6,166,"A",10,0.489,"orange","","","2016_Oct_18_1456"
2,2,6,167,"BC",10,0.677,"strawberry","apple","","2016_Oct_18_1456"
2,2,6,168,"Y",0,1.364,"banana","","","2016_Oct_18_1456"
2,2,6,169,"BX",10,1.568,"apple","pear","","2016_Oct_18_1456"
2,2,6,170,"AX",10,0.677,"pear","orange","","2016_Oct_18_1456"
2,2,6,171,"CX",0,1.445,"pear","strawberry","","2016_Oct_18_1456"
2,2,6,172,"X",0,0.552,"","pear","","2016_Oct_18_1456"
2,2,6,173,"C",0,0.507,"","strawberry","","2016_Oct_18_1456"
2,2,6,174,"B",10,1.46,"","apple","","2016_Oct_18_1456"
2,2,6,175,"CY",0,1.226,"strawberry","banana","","2016_Oct_18_1456"
2,2,6,176,"C",0,0.536,"strawberry","","","2016_Oct_18_1456"
2,2,6,177,"A",10,2.536,"","orange","","2016_Oct_18_1456"
2,2,6,178,"AC",10,0.536,"orange","strawberry","","2016_Oct_18_1456"
2,2,6,179,"XY",0,1.364,"banana","pear","","2016_Oct_18_1456"
2,2,6,180,"AB",10,1.286,"orange","apple","","2016_Oct_18_1456"
